instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,datetime,sin_hour,cos_hour,sin_month,cos_month
146,2011-01-07,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,210,2011-01-07,0.8169698930104421,-0.5766803221148671,0.5406408174555976,0.8412535328311812
147,2011-01-07,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,134,2011-01-07,0.631087944326053,-0.7757112907044197,0.5406408174555976,0.8412535328311812
148,2011-01-07,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,63,2011-01-07,0.3984010898462414,-0.917211301505453,0.5406408174555976,0.8412535328311812
144,2011-01-07,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,34,2011-01-07,0.9976687691905392,-0.06824241336467088,0.5406408174555976,0.8412535328311812
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,95,2011-01-08,-0.6310879443260528,-0.7757112907044198,0.5406408174555976,0.8412535328311812
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,22,2011-01-08,-2.4492935982947064e-16,1.0,0.5406408174555976,0.8412535328311812
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,34,2011-01-08,-0.2697967711570252,0.962917287347799,0.5406408174555976,0.8412535328311812
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,37,2011-01-08,-0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,28,2011-01-08,-0.730835964278124,0.6825531432186542,0.5406408174555976,0.8412535328311812
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,30,2011-01-08,-0.8878852184023756,0.4600650377311516,0.5406408174555976,0.8412535328311812
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,55,2011-01-08,-0.979084087682323,0.2034560130526333,0.5406408174555976,0.8412535328311812
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,69,2011-01-08,-0.9976687691905393,-0.06824241336467046,0.5406408174555976,0.8412535328311812
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,76,2011-01-08,-0.9422609221188204,-0.3348796121709864,0.5406408174555976,0.8412535328311812
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,74,2011-01-08,-0.816969893010442,-0.5766803221148672,0.5406408174555976,0.8412535328311812
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,102,2011-01-08,-0.39840108984624156,-0.9172113015054529,0.5406408174555976,0.8412535328311812
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,98,2011-01-08,-0.1361666490962464,-0.9906859460363308,0.5406408174555976,0.8412535328311812
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,25,2011-01-08,0.0,1.0,0.5406408174555976,0.8412535328311812
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,62,2011-01-08,0.1361666490962471,-0.9906859460363306,0.5406408174555976,0.8412535328311812
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,16,2011-01-08,0.2697967711570243,0.9629172873477994,0.5406408174555976,0.8412535328311812
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,16,2011-01-08,0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,1,2011-01-08,0.8878852184023752,0.4600650377311522,0.5406408174555976,0.8412535328311812
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,5,2011-01-08,0.9790840876823229,0.20345601305263375,0.5406408174555976,0.8412535328311812
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,7,2011-01-08,0.730835964278124,0.6825531432186541,0.5406408174555976,0.8412535328311812
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,9,2011-01-08,0.9422609221188205,-0.33487961217098616,0.5406408174555976,0.8412535328311812
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,15,2011-01-08,0.8169698930104421,-0.5766803221148671,0.5406408174555976,0.8412535328311812
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,20,2011-01-08,0.631087944326053,-0.7757112907044197,0.5406408174555976,0.8412535328311812
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,61,2011-01-08,0.3984010898462414,-0.917211301505453,0.5406408174555976,0.8412535328311812
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,2,2011-01-08,0.9976687691905392,-0.06824241336467088,0.5406408174555976,0.8412535328311812
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,62,2011-01-09,-0.9976687691905393,-0.06824241336467046,0.5406408174555976,0.8412535328311812
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,72,2011-01-09,-0.6310879443260528,-0.7757112907044198,0.5406408174555976,0.8412535328311812
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,82,2011-01-09,-0.816969893010442,-0.5766803221148672,0.5406408174555976,0.8412535328311812
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,92,2011-01-09,-0.9422609221188204,-0.3348796121709864,0.5406408174555976,0.8412535328311812
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48,2011-01-09,-0.979084087682323,0.2034560130526333,0.5406408174555976,0.8412535328311812
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,75,2011-01-09,-0.39840108984624156,-0.9172113015054529,0.5406408174555976,0.8412535328311812
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,38,2011-01-09,-0.730835964278124,0.6825531432186542,0.5406408174555976,0.8412535328311812
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,20,2011-01-09,-0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,15,2011-01-09,-0.2697967711570252,0.962917287347799,0.5406408174555976,0.8412535328311812
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,6,2011-01-09,-2.4492935982947064e-16,1.0,0.5406408174555976,0.8412535328311812
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41,2011-01-09,-0.8878852184023756,0.4600650377311516,0.5406408174555976,0.8412535328311812
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83,2011-01-09,-0.1361666490962464,-0.9906859460363308,0.5406408174555976,0.8412535328311812
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,25,2011-01-09,0.0,1.0,0.5406408174555976,0.8412535328311812
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49,2011-01-09,0.3984010898462414,-0.917211301505453,0.5406408174555976,0.8412535328311812
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,19,2011-01-09,0.631087944326053,-0.7757112907044197,0.5406408174555976,0.8412535328311812
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,10,2011-01-09,0.8169698930104421,-0.5766803221148671,0.5406408174555976,0.8412535328311812
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,6,2011-01-09,0.9422609221188205,-0.33487961217098616,0.5406408174555976,0.8412535328311812
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,1,2011-01-09,0.9976687691905392,-0.06824241336467088,0.5406408174555976,0.8412535328311812
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,1,2011-01-09,0.9790840876823229,0.20345601305263375,0.5406408174555976,0.8412535328311812
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,1,2011-01-09,0.8878852184023752,0.4600650377311522,0.5406408174555976,0.8412535328311812
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,4,2011-01-09,0.730835964278124,0.6825531432186541,0.5406408174555976,0.8412535328311812
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,11,2011-01-09,0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,12,2011-01-09,0.2697967711570243,0.9629172873477994,0.5406408174555976,0.8412535328311812
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,49,2011-01-09,0.1361666490962471,-0.9906859460363306,0.5406408174555976,0.8412535328311812
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,54,2011-01-10,-0.39840108984624156,-0.9172113015054529,0.5406408174555976,0.8412535328311812
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,47,2011-01-10,-0.6310879443260528,-0.7757112907044198,0.5406408174555976,0.8412535328311812
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,45,2011-01-10,-0.816969893010442,-0.5766803221148672,0.5406408174555976,0.8412535328311812
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,74,2011-01-10,-0.9422609221188204,-0.3348796121709864,0.5406408174555976,0.8412535328311812
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,178,2011-01-10,-0.9976687691905393,-0.06824241336467046,0.5406408174555976,0.8412535328311812
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,24,2011-01-10,-0.2697967711570252,0.962917287347799,0.5406408174555976,0.8412535328311812
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95,2011-01-10,-0.8878852184023756,0.4600650377311516,0.5406408174555976,0.8412535328311812
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,74,2011-01-10,-0.730835964278124,0.6825531432186542,0.5406408174555976,0.8412535328311812
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,38,2011-01-10,-0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,18,2011-01-10,-2.4492935982947064e-16,1.0,0.5406408174555976,0.8412535328311812
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,155,2011-01-10,-0.979084087682323,0.2034560130526333,0.5406408174555976,0.8412535328311812
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,52,2011-01-10,-0.1361666490962464,-0.9906859460363308,0.5406408174555976,0.8412535328311812
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,31,2011-01-10,0.3984010898462414,-0.917211301505453,0.5406408174555976,0.8412535328311812
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,94,2011-01-10,0.631087944326053,-0.7757112907044197,0.5406408174555976,0.8412535328311812
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5,2011-01-10,0.0,1.0,0.5406408174555976,0.8412535328311812
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,2011-01-10,0.2697967711570243,0.9629172873477994,0.5406408174555976,0.8412535328311812
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,3,2011-01-10,0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,1,2011-01-10,0.730835964278124,0.6825531432186541,0.5406408174555976,0.8412535328311812
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,30,2011-01-10,0.1361666490962471,-0.9906859460363306,0.5406408174555976,0.8412535328311812
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,3,2011-01-10,0.9790840876823229,0.20345601305263375,0.5406408174555976,0.8412535328311812
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,31,2011-01-10,0.9976687691905392,-0.06824241336467088,0.5406408174555976,0.8412535328311812
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,77,2011-01-10,0.9422609221188205,-0.33487961217098616,0.5406408174555976,0.8412535328311812
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,188,2011-01-10,0.8169698930104421,-0.5766803221148671,0.5406408174555976,0.8412535328311812
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,3,2011-01-10,0.8878852184023752,0.4600650377311522,0.5406408174555976,0.8412535328311812
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,63,2011-01-11,-0.6310879443260528,-0.7757112907044198,0.5406408174555976,0.8412535328311812
255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,19,2011-01-11,-2.4492935982947064e-16,1.0,0.5406408174555976,0.8412535328311812
254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,29,2011-01-11,-0.2697967711570252,0.962917287347799,0.5406408174555976,0.8412535328311812
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,20,2011-01-11,-0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,32,2011-01-11,-0.730835964278124,0.6825531432186542,0.5406408174555976,0.8412535328311812
251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,51,2011-01-11,-0.8878852184023756,0.4600650377311516,0.5406408174555976,0.8412535328311812
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,95,2011-01-11,-0.979084087682323,0.2034560130526333,0.5406408174555976,0.8412535328311812
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,136,2011-01-11,-0.9976687691905393,-0.06824241336467046,0.5406408174555976,0.8412535328311812
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,76,2011-01-11,-0.9422609221188204,-0.3348796121709864,0.5406408174555976,0.8412535328311812
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,47,2011-01-11,-0.816969893010442,-0.5766803221148672,0.5406408174555976,0.8412535328311812
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,52,2011-01-11,-0.39840108984624156,-0.9172113015054529,0.5406408174555976,0.8412535328311812
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,57,2011-01-11,-0.1361666490962464,-0.9906859460363308,0.5406408174555976,0.8412535328311812
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,35,2011-01-11,0.1361666490962471,-0.9906859460363306,0.5406408174555976,0.8412535328311812
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,54,2011-01-11,0.3984010898462414,-0.917211301505453,0.5406408174555976,0.8412535328311812
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,130,2011-01-11,0.631087944326053,-0.7757112907044197,0.5406408174555976,0.8412535328311812
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,217,2011-01-11,0.8169698930104421,-0.5766803221148671,0.5406408174555976,0.8412535328311812
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,99,2011-01-11,0.9422609221188205,-0.33487961217098616,0.5406408174555976,0.8412535328311812
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,27,2011-01-11,0.9976687691905392,-0.06824241336467088,0.5406408174555976,0.8412535328311812
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,6,2011-01-11,0.9790840876823229,0.20345601305263375,0.5406408174555976,0.8412535328311812
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,3,2011-01-11,0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,3,2011-01-11,0.2697967711570243,0.9629172873477994,0.5406408174555976,0.8412535328311812
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,12,2011-01-11,0.0,1.0,0.5406408174555976,0.8412535328311812
269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49,2011-01-12,-0.816969893010442,-0.5766803221148672,0.5406408174555976,0.8412535328311812
270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,68,2011-01-12,-0.9422609221188204,-0.3348796121709864,0.5406408174555976,0.8412535328311812
271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,139,2011-01-12,-0.9976687691905393,-0.06824241336467046,0.5406408174555976,0.8412535328311812
272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,137,2011-01-12,-0.979084087682323,0.2034560130526333,0.5406408174555976,0.8412535328311812
277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,20,2011-01-12,-2.4492935982947064e-16,1.0,0.5406408174555976,0.8412535328311812
274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,56,2011-01-12,-0.730835964278124,0.6825531432186542,0.5406408174555976,0.8412535328311812
275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57,2011-01-12,-0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,33,2011-01-12,-0.2697967711570252,0.962917287347799,0.5406408174555976,0.8412535328311812
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,44,2011-01-12,-0.6310879443260528,-0.7757112907044198,0.5406408174555976,0.8412535328311812
273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,83,2011-01-12,-0.8878852184023756,0.4600650377311516,0.5406408174555976,0.8412535328311812
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,49,2011-01-12,-0.39840108984624156,-0.9172113015054529,0.5406408174555976,0.8412535328311812
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,7,2011-01-12,0.0,1.0,0.5406408174555976,0.8412535328311812
265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,35,2011-01-12,0.1361666490962471,-0.9906859460363306,0.5406408174555976,0.8412535328311812
264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,39,2011-01-12,0.3984010898462414,-0.917211301505453,0.5406408174555976,0.8412535328311812
263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,81,2011-01-12,0.631087944326053,-0.7757112907044197,0.5406408174555976,0.8412535328311812
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128,2011-01-12,0.8169698930104421,-0.5766803221148671,0.5406408174555976,0.8412535328311812
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54,2011-01-12,0.9422609221188205,-0.33487961217098616,0.5406408174555976,0.8412535328311812
260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,16,2011-01-12,0.9976687691905392,-0.06824241336467088,0.5406408174555976,0.8412535328311812
259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5,2011-01-12,0.9790840876823229,0.20345601305263375,0.5406408174555976,0.8412535328311812
258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1,2011-01-12,0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,6,2011-01-12,0.2697967711570243,0.9629172873477994,0.5406408174555976,0.8412535328311812
266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55,2011-01-12,-0.1361666490962464,-0.9906859460363308,0.5406408174555976,0.8412535328311812
292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,42,2011-01-13,-0.6310879443260528,-0.7757112907044198,0.5406408174555976,0.8412535328311812
293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,60,2011-01-13,-0.816969893010442,-0.5766803221148672,0.5406408174555976,0.8412535328311812
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,78,2011-01-13,-0.9422609221188204,-0.3348796121709864,0.5406408174555976,0.8412535328311812
295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162,2011-01-13,-0.9976687691905393,-0.06824241336467046,0.5406408174555976,0.8412535328311812
296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,144,2011-01-13,-0.979084087682323,0.2034560130526333,0.5406408174555976,0.8412535328311812
301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,15,2011-01-13,-2.4492935982947064e-16,1.0,0.5406408174555976,0.8412535328311812
298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,64,2011-01-13,-0.730835964278124,0.6825531432186542,0.5406408174555976,0.8412535328311812
299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,40,2011-01-13,-0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,30,2011-01-13,-0.2697967711570252,0.962917287347799,0.5406408174555976,0.8412535328311812
291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,83,2011-01-13,-0.39840108984624156,-0.9172113015054529,0.5406408174555976,0.8412535328311812
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99,2011-01-13,-0.8878852184023756,0.4600650377311516,0.5406408174555976,0.8412535328311812
290,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52,2011-01-13,-0.1361666490962464,-0.9906859460363308,0.5406408174555976,0.8412535328311812
280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,2,2011-01-13,0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
288,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,38,2011-01-13,0.3984010898462414,-0.917211301505453,0.5406408174555976,0.8412535328311812
279,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,2,2011-01-13,0.2697967711570243,0.9629172873477994,0.5406408174555976,0.8412535328311812
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37,2011-01-13,0.1361666490962471,-0.9906859460363306,0.5406408174555976,0.8412535328311812
281,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,3,2011-01-13,0.730835964278124,0.6825531432186541,0.5406408174555976,0.8412535328311812
282,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,4,2011-01-13,0.8878852184023752,0.4600650377311522,0.5406408174555976,0.8412535328311812
278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7,2011-01-13,0.0,1.0,0.5406408174555976,0.8412535328311812
284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28,2011-01-13,0.9976687691905392,-0.06824241336467088,0.5406408174555976,0.8412535328311812
285,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,72,2011-01-13,0.9422609221188205,-0.33487961217098616,0.5406408174555976,0.8412535328311812
286,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,202,2011-01-13,0.8169698930104421,-0.5766803221148671,0.5406408174555976,0.8412535328311812
287,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,139,2011-01-13,0.631087944326053,-0.7757112907044197,0.5406408174555976,0.8412535328311812
283,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,3,2011-01-13,0.9790840876823229,0.20345601305263375,0.5406408174555976,0.8412535328311812
315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,64,2011-01-14,-0.6310879443260528,-0.7757112907044198,0.5406408174555976,0.8412535328311812
324,2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,27,2011-01-14,-2.4492935982947064e-16,1.0,0.5406408174555976,0.8412535328311812
323,2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,36,2011-01-14,-0.2697967711570252,0.962917287347799,0.5406408174555976,0.8412535328311812
322,2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,52,2011-01-14,-0.5195839500354336,0.8544194045464886,0.5406408174555976,0.8412535328311812
321,2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,68,2011-01-14,-0.730835964278124,0.6825531432186542,0.5406408174555976,0.8412535328311812
320,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92,2011-01-14,-0.8878852184023756,0.4600650377311516,0.5406408174555976,0.8412535328311812
319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,139,2011-01-14,-0.979084087682323,0.2034560130526333,0.5406408174555976,0.8412535328311812
318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159,2011-01-14,-0.9976687691905393,-0.06824241336467046,0.5406408174555976,0.8412535328311812
317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90,2011-01-14,-0.9422609221188204,-0.3348796121709864,0.5406408174555976,0.8412535328311812
316,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68,2011-01-14,-0.816969893010442,-0.5766803221148672,0.5406408174555976,0.8412535328311812
314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77,2011-01-14,-0.39840108984624156,-0.9172113015054529,0.5406408174555976,0.8412535328311812
313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61,2011-01-14,-0.1361666490962464,-0.9906859460363308,0.5406408174555976,0.8412535328311812
