,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
369,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28
370,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21
371,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18
372,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17
373,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16
374,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8
375,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2
376,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3
377,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1
378,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5
379,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13
380,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33
381,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47
382,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57
383,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64
384,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80
385,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93
386,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86
387,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93
388,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82
389,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71
390,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
391,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60
392,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33
393,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27
394,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13
395,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
396,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3
397,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22
398,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
399,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35
400,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61
401,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
402,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133
403,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99
404,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83
405,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41
406,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33
407,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20
408,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3
409,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
410,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3
411,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2
412,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7
413,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
414,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90
415,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197
416,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109
417,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47
418,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52
419,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
420,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
421,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
422,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82
423,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
424,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197
425,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161
426,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112
427,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76
428,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59
429,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
430,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28
431,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13
432,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5
433,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2
434,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1
435,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1
436,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
437,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
438,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101
439,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249
440,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143
441,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57
442,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68
443,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84
444,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98
445,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81
446,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70
447,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
448,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215
449,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185
450,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152
451,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126
452,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57
453,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
454,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31
455,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
456,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6
457,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
458,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1
459,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
460,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5
461,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
462,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
463,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217
464,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
465,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
466,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59
467,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78
468,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
469,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62
470,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65
471,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97
472,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161
473,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
474,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96
475,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
476,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41
477,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34
478,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
479,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
480,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12
481,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
482,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
483,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3
484,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
485,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8
486,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27
487,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40
488,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53
489,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63
490,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70
491,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84
492,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
493,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103
494,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83
495,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,67
496,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54
497,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59
498,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45
499,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39
500,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,30
501,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33
502,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22
503,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
504,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18
505,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5
506,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3
507,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1
508,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
509,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
510,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
511,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58
512,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99
513,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116
514,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87
515,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110
516,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
517,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65
518,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
519,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49
520,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50
521,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35
522,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25
523,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28
524,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
525,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7
526,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1
527,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
528,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1
529,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5
530,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15
531,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,84
532,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,177
533,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,102
534,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,40
535,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46
536,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63
537,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60
538,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45
539,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57
540,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70
541,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184
542,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153
543,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
544,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81
545,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
546,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35
547,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
548,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9
549,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5
550,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2
551,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
552,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9
553,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36
554,1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108
555,1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238
556,1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
557,1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55
558,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61
559,1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
560,1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93
561,1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68
562,1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,84
563,1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,116
564,1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,222
565,1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225
566,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146
567,1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119
568,1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,45
569,1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53
570,1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40
571,1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17
572,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5
573,1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,10
574,1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1
575,1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8
576,1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30
577,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72
578,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58
579,1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28
580,1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,41
581,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,48
582,1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47
583,1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36
584,1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43
585,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,36
586,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26
587,1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,24
588,1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84
589,1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104
590,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79
591,1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59
592,1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38
593,1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27
594,1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16
595,1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9
596,1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3
597,1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2
598,1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1
599,1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
600,1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,16
601,1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,60
602,1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,157
603,1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101
604,1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
605,1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30
606,1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29
607,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31
608,1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,38
609,1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,41
610,1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,80
611,1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,149
612,1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,109
613,1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89
614,1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,62
615,1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58
616,1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26
617,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23
618,1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,28
619,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,20
620,1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15
621,1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,8
622,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,3
623,1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2
624,1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,5
625,1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,34
626,1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34
627,1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,55
628,1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,64
629,1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,78
630,1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65
631,1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,99
632,1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,120
633,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107
634,1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,91
635,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,68
636,1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,58
637,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,43
638,1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36
639,1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,32
640,1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,33
641,1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,33
642,1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,29
643,1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,11
644,1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,8
645,1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,1
646,1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,3
647,1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,3
648,1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,12
649,1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,38
650,1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64
651,1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,59
652,1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,97
653,1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,84
654,1,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896,122
655,1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,109
656,1,0,1,16,0,0,0,1,0.3,0.3333,0.56,0.0,123
657,1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.194,77
658,1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,65
659,1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.194,55
660,1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045,33
661,1,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642,28
662,1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194,21
663,1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,21
664,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,7
665,1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,7
666,1,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.194,1
667,1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.194,2
668,1,0,1,4,0,1,1,1,0.2,0.197,0.59,0.2239,2
669,1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836,8
670,1,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284,37
671,1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836,72
672,1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836,185
673,1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,112
674,1,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.194,69
675,1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.194,48
676,1,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045,68
677,1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0,54
678,1,0,1,14,0,1,1,2,0.18,0.197,0.55,0.1343,86
679,1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343,44
680,1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.194,86
681,1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.194,161
682,1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,156
683,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,111
684,1,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642,78
685,1,0,1,21,0,1,1,3,0.16,0.197,0.59,0.0896,56
686,1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045,34
687,1,0,1,23,0,1,1,2,0.16,0.197,0.64,0.0896,17
688,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,8
689,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,3
690,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,2
691,1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,2
692,1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0,3
693,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,22
694,1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0,52
695,1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0,135
696,1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0,116
697,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,47
698,1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0,51
699,1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0,55
700,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0,52
701,1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,54
702,1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0,52
703,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,64
704,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,176
705,1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,168
706,1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,108
707,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,74
708,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,64
709,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896,36
710,1,0,2,23,0,2,1,3,0.2,0.197,0.93,0.194,16
711,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,2
712,1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.194,3
713,1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343,4
714,1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343,1
715,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,1
716,1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045,3
717,1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,18
718,1,0,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239,49
719,1,0,2,8,0,3,1,3,0.22,0.2121,0.93,0.2239,155
720,1,0,2,9,0,3,1,2,0.24,0.2576,0.93,0.0896,123
721,1,0,2,10,0,3,1,2,0.22,0.2727,1.0,0.0,61
722,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.194,52
723,1,0,2,12,0,3,1,2,0.24,0.2273,0.93,0.2239,64
724,1,0,2,13,0,3,1,1,0.34,0.3333,0.93,0.1642,75
725,1,0,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881,63
726,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284,76
727,1,0,2,16,0,3,1,1,0.36,0.3333,0.71,0.2985,103
728,1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224,190
729,1,0,2,18,0,3,1,1,0.34,0.2879,0.42,0.5522,182
730,1,0,2,19,0,3,1,1,0.28,0.2424,0.45,0.4925,91
731,1,0,2,20,0,3,1,1,0.24,0.197,0.48,0.5522,75
732,1,0,2,21,0,3,1,1,0.22,0.197,0.47,0.3284,63
733,1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537,40
734,1,0,2,23,0,3,1,1,0.2,0.1667,0.44,0.4478,32
735,1,0,2,0,0,4,1,1,0.2,0.1667,0.4,0.4478,12
736,1,0,2,1,0,4,1,1,0.2,0.1515,0.44,0.5224,5
737,1,0,2,2,0,4,1,1,0.18,0.1667,0.43,0.2537,2
738,1,0,2,3,0,4,1,1,0.18,0.1667,0.43,0.2537,1
