instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,sin_hour,cos_hour,sin_month,cos_month
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,102,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,98,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,25,0.0,1.0,0.49999999999999994,0.8660254037844387
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,62,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,16,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,16,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,7,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,9,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,15,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,20,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,61,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,62,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,72,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,82,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,92,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,75,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,38,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,20,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,15,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,6,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,25,0.0,1.0,0.49999999999999994,0.8660254037844387
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,19,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,10,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,6,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,4,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,11,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,12,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,49,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,54,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,47,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,45,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,74,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,178,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,24,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,74,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,38,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,18,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,155,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,52,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,31,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,94,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5,0.0,1.0,0.49999999999999994,0.8660254037844387
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,3,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,30,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,3,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,31,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,77,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,188,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,3,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,63,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,19,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,29,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,20,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,32,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,51,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,95,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,136,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,76,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,47,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,52,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,57,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,35,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,54,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,130,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,217,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,99,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,27,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,6,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,3,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,3,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,12,0.0,1.0,0.49999999999999994,0.8660254037844387
269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,68,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,139,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,137,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,20,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,56,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,33,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,44,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,83,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,49,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,7,0.0,1.0,0.49999999999999994,0.8660254037844387
265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,35,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,39,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,81,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,16,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,6,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,42,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,60,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,78,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,144,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,15,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,64,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,40,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,30,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,83,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
290,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,2,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
288,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,38,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
279,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,2,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
281,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,3,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
282,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,4,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7,0.0,1.0,0.49999999999999994,0.8660254037844387
284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
285,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,72,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
286,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,202,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
287,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,139,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
283,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,3,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,64,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
324,2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,27,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
323,2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,36,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
322,2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,52,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
321,2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,68,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
320,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,139,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
316,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
312,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,53,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,44,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
310,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
309,2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,158,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
308,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,70,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,17,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,8,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
305,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
304,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
303,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,5,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
302,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,14,0.0,1.0,0.49999999999999994,0.8660254037844387
339,2011-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
340,2011-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
341,2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
342,2011-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,83,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
343,2011-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
348,2011-01-15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
345,2011-01-15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,41,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
346,2011-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
347,2011-01-15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,26,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
338,2011-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
344,2011-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,74,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
337,2011-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
325,2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,28,0.0,1.0,0.49999999999999994,0.8660254037844387
335,2011-01-15,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
334,2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
