instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,timestamp,sin_hour,cos_hour,sin_month,cos_month
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,1,2011-01-08 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,5,2011-01-08 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,2,2011-01-08 06:00:00,1.0,6.123233995736766e-17,0.0,1.0
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,9,2011-01-08 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,15,2011-01-08 08:00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,20,2011-01-08 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,61,2011-01-08 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,62,2011-01-08 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,98,2011-01-08 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,102,2011-01-08 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,95,2011-01-08 14:00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,74,2011-01-08 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,76,2011-01-08 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,69,2011-01-08 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,55,2011-01-08 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,30,2011-01-08 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,28,2011-01-08 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,37,2011-01-08 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,34,2011-01-08 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,22,2011-01-08 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,25,2011-01-09 00:00:00,0.0,1.0,0.0,1.0
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,12,2011-01-09 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,11,2011-01-09 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,4,2011-01-09 03:00:00,0.7071067811865475,0.7071067811865476,0.0,1.0
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,1,2011-01-09 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,1,2011-01-09 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,1,2011-01-09 06:00:00,1.0,6.123233995736766e-17,0.0,1.0
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,6,2011-01-09 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,10,2011-01-09 08:00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,19,2011-01-09 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49,2011-01-09 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,49,2011-01-09 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83,2011-01-09 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,75,2011-01-09 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,72,2011-01-09 14:00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,82,2011-01-09 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,92,2011-01-09 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,62,2011-01-09 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48,2011-01-09 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41,2011-01-09 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,38,2011-01-09 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,20,2011-01-09 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,15,2011-01-09 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,6,2011-01-09 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5,2011-01-10 00:00:00,0.0,1.0,0.0,1.0
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,2011-01-10 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,3,2011-01-10 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,1,2011-01-10 03:00:00,0.7071067811865475,0.7071067811865476,0.0,1.0
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,3,2011-01-10 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,3,2011-01-10 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,31,2011-01-10 06:00:00,1.0,6.123233995736766e-17,0.0,1.0
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,77,2011-01-10 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,188,2011-01-10 08:00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,94,2011-01-10 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,31,2011-01-10 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,30,2011-01-10 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,52,2011-01-10 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,54,2011-01-10 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,47,2011-01-10 14:00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,45,2011-01-10 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,74,2011-01-10 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,178,2011-01-10 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,155,2011-01-10 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95,2011-01-10 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,74,2011-01-10 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,38,2011-01-10 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,24,2011-01-10 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,18,2011-01-10 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,12,2011-01-11 00:00:00,0.0,1.0,0.0,1.0
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,3,2011-01-11 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,3,2011-01-11 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,6,2011-01-11 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,27,2011-01-11 06:00:00,1.0,6.123233995736766e-17,0.0,1.0
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,99,2011-01-11 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,217,2011-01-11 08:00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,130,2011-01-11 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,54,2011-01-11 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,35,2011-01-11 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,57,2011-01-11 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,52,2011-01-11 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,63,2011-01-11 14:00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,47,2011-01-11 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,76,2011-01-11 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,136,2011-01-11 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,95,2011-01-11 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0
251,2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,51,2011-01-11 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0
252,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,32,2011-01-11 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0
253,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,20,2011-01-11 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0
254,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,29,2011-01-11 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0
255,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,19,2011-01-11 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,7,2011-01-12 00:00:00,0.0,1.0,0.0,1.0
257,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,6,2011-01-12 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0
258,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1,2011-01-12 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0
259,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5,2011-01-12 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
260,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,16,2011-01-12 06:00:00,1.0,6.123233995736766e-17,0.0,1.0
261,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54,2011-01-12 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0
262,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128,2011-01-12 08:00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0
263,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,81,2011-01-12 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0
264,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,39,2011-01-12 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0
265,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,35,2011-01-12 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0
266,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55,2011-01-12 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0
267,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,49,2011-01-12 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,44,2011-01-12 14:00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0
269,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49,2011-01-12 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0
270,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,68,2011-01-12 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0
271,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,139,2011-01-12 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0
272,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,137,2011-01-12 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0
273,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,83,2011-01-12 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0
274,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,56,2011-01-12 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0
275,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57,2011-01-12 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0
276,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,33,2011-01-12 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0
277,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,20,2011-01-12 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0
278,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7,2011-01-13 00:00:00,0.0,1.0,0.0,1.0
279,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,2,2011-01-13 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0
280,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,2,2011-01-13 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0
281,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,3,2011-01-13 03:00:00,0.7071067811865475,0.7071067811865476,0.0,1.0
282,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,4,2011-01-13 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0
283,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,3,2011-01-13 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
284,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28,2011-01-13 06:00:00,1.0,6.123233995736766e-17,0.0,1.0
285,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,72,2011-01-13 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0
286,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,202,2011-01-13 08:00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0
287,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,139,2011-01-13 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0
288,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,38,2011-01-13 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0
289,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37,2011-01-13 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0
290,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52,2011-01-13 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0
291,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,83,2011-01-13 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0
292,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,42,2011-01-13 14:00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0
293,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,60,2011-01-13 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,78,2011-01-13 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0
295,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162,2011-01-13 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0
296,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,144,2011-01-13 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99,2011-01-13 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0
298,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,64,2011-01-13 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0
299,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,40,2011-01-13 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0
300,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,30,2011-01-13 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0
301,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,15,2011-01-13 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0
302,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,14,2011-01-14 00:00:00,0.0,1.0,0.0,1.0
303,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,5,2011-01-14 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0
304,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,1,2011-01-14 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0
305,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,1,2011-01-14 03:00:00,0.7071067811865475,0.7071067811865476,0.0,1.0
306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,8,2011-01-14 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
307,2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,17,2011-01-14 06:00:00,1.0,6.123233995736766e-17,0.0,1.0
308,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,70,2011-01-14 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,1.0
309,2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,158,2011-01-14 08:00:00,0.8660254037844387,-0.49999999999999983,0.0,1.0
310,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117,2011-01-14 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,1.0
311,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,44,2011-01-14 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,1.0
312,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,53,2011-01-14 11:00:00,0.258819045102521,-0.9659258262890682,0.0,1.0
313,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61,2011-01-14 12:00:00,1.2246467991473532e-16,-1.0,0.0,1.0
314,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77,2011-01-14 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,1.0
315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,64,2011-01-14 14:00:00,-0.4999999999999998,-0.8660254037844388,0.0,1.0
316,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68,2011-01-14 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,1.0
317,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90,2011-01-14 16:00:00,-0.8660254037844384,-0.5000000000000004,0.0,1.0
318,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159,2011-01-14 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,1.0
319,2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,139,2011-01-14 18:00:00,-1.0,-1.8369701987210297e-16,0.0,1.0
320,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92,2011-01-14 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,1.0
321,2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,68,2011-01-14 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,1.0
322,2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,52,2011-01-14 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,1.0
323,2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,36,2011-01-14 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,1.0
324,2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,27,2011-01-14 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,1.0
325,2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,28,2011-01-15 00:00:00,0.0,1.0,0.0,1.0
326,2011-01-15,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,20,2011-01-15 01:00:00,0.25881904510252074,0.9659258262890683,0.0,1.0
327,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12,2011-01-15 02:00:00,0.49999999999999994,0.8660254037844387,0.0,1.0
328,2011-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,8,2011-01-15 03:00:00,0.7071067811865475,0.7071067811865476,0.0,1.0
329,2011-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,5,2011-01-15 04:00:00,0.8660254037844386,0.5000000000000001,0.0,1.0
330,2011-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,1,2011-01-15 05:00:00,0.9659258262890683,0.25881904510252074,0.0,1.0
